Author 1, Author 2, P(1->2), P(2->1),P(1->2)*P(2->1),(P(1->2)+P(2->1))/2, (P(1->2)^2+P(2->1)^2)/2
88674 ,88799 ,0.00230442765414,0.00445821514514,1.02736342686e-05,0.00338132139964,1.25930345468e-05
88674 ,88800 ,0.00513657744442,0.00818034026964,4.20189513167e-05,0.00665845885703,4.66511973848e-05
88674 ,88801 ,0.00173446666062,0.00218706586262,3.7933928233e-06,0.00196076626162,3.89581584213e-06
88674 ,88802 ,0.00223538959908,0.00412379153022,9.21828069544e-06,0.00317959056465,1.10013116222e-05
88674 ,88804 ,0.00370066835698,0.00551083615744,2.03937769883e-05,0.00460575225721,2.20321307212e-05
88674 ,88805 ,0.018274410265,0.00925952928578,0.000169212437029,0.0137669697754,0.000209846476563
88674 ,88833 ,0.0152761510068,0.00437598744573,6.68482450249e-05,0.00982606922627,0.000126255027854
88674 ,88834 ,0.00567203503574,0.00739393761339,4.19386731953e-05,0.00653298632457,4.34211474387e-05
88674 ,88835 ,0.00315200875725,0.0043128294869,1.35940763112e-05,0.00373241912207,1.42678286944e-05
88674 ,88836 ,0.00225584736001,0.00436390552347,9.84430475445e-06,0.00330987644174,1.20662593647e-05
88674 ,88838 ,0.00908507318514,0.00786942431842,7.14942958578e-05,0.00847724875178,7.22331969413e-05
88674 ,88839 ,0.00363399636919,0.00380741308465,1.38361253256e-05,0.00372070472692,1.38511620042e-05
88674 ,88840 ,0.0096282544306,0.00348106534466,3.35165828279e-05,0.00655465988763,5.2410549657e-05
88674 ,88841 ,0.0116191546644,0.00632229331524,7.34597038637e-05,0.00897072398983,8.74880739399e-05
88674 ,88915 ,0.00985869512401,0.00540812924336,5.33170974015e-05,0.00763341218368,6.32208657305e-05
88674 ,88916 ,0.00918834857625,0.00397166113837,3.64930069661e-05,0.00658000485731,5.00999208784e-05
88674 ,88940 ,0.0057150659933,0.00459036353363,2.62342305279e-05,0.00515271476347,2.68667083393e-05
88674 ,88941 ,0.00664788562469,0.00610325215065,4.05737222361e-05,0.00637556888767,4.07220350467e-05
88674 ,88943 ,0.00491308758485,0.00194308660978,9.54655469881e-06,0.00342808709732,1.39570075947e-05
88674 ,88944 ,0.00787512668492,0.00331266071313,2.60876227801e-05,0.00559389369902,3.64956706519e-05
88674 ,88945 ,0.00430631475288,0.0034890074386,1.50247642057e-05,0.00389766109574,1.53587598287e-05
88674 ,88946 ,0.00839041445115,0.00267751309802,2.24654445907e-05,0.00553396377459,3.87840655261e-05
88674 ,88979 ,0.00228736469116,0.006076423821,1.38989972967e-05,0.00418189425608,2.10774818414e-05
88674 ,88980 ,0.00323890779112,0.00751874842463,2.4352532852e-05,0.00537882810788,3.35110507762e-05
88674 ,89018 ,0.0049997162951,0.00163220720574,8.16057296353e-06,0.00331596175042,1.3830631697e-05
88674 ,89019 ,0.00248858352507,0.00348822982881,8.68075128362e-06,0.00298840667694,9.18039764991e-06
88674 ,89174 ,0.0976590565218,0.0347663585242,0.00339524977217,0.066212707523,0.00537299550288
88674 ,89175 ,0.0113752951405,0.00183160274968,2.08350218578e-05,0.00660344894511,6.63760540834e-05
88674 ,89189 ,0.00655973679777,0.00388404591173,2.54783188914e-05,0.00522189135475,2.90579797502e-05
88674 ,89211 ,0.00612478947456,0.00415225498867,2.54316876503e-05,0.00513852223161,2.73771337993e-05
88674 ,89212 ,0.0022552142322,0.00188632094394,4.25405783926e-06,0.00207076758807,4.32209896832e-06
88674 ,89241 ,0.00327961617381,0.00198316009658,6.504003928e-06,0.0026313881352,7.3444031081e-06
88674 ,89242 ,0.0279587198627,0.00203788851852,5.69767542009e-05,0.0149983041906,0.000392921502988
88674 ,89658 ,0.00839012386394,0.00672230175041,5.64009443367e-05,0.00755621280717,5.77917596379e-05
88674 ,89659 ,0.00318956538637,0.00290639169041,9.27012633496e-06,0.00304797853839,9.310220006e-06
88674 ,90191 ,0.00897617248267,0.00567841290625,5.09704136743e-05,0.00732729269446,5.64080227863e-05
88674 ,90192 ,0.0231239160778,0.00969535100435,0.000224194482969,0.0164096335411,0.000314357662935
88674 ,90193 ,0.0108062155402,0.00499671913886,5.39956240082e-05,0.00790146733951,7.08707482266e-05
88674 ,90194 ,0.0245534980234,0.00766326626446,0.000188159993077,0.0161083821439,0.000330799957513
88674 ,90227 ,0.0065040636652,0.00550278000757,3.57904315048e-05,0.00600342183638,3.62917159863e-05
88674 ,90228 ,0.00210418602392,0.00198981048738,4.1869314178e-06,0.00204699825565,4.19347229948e-06
